"method","p","graph","icov","n","log.recall.min","log.recall.max","log.aupr","clr.recall.min","clr.recall.max","clr.aupr"
"glasso","256","band","pos","512",0.0901960784313725,1,0.997873632052143,0.0862745098039216,1,0.998129930900607
"glasso","256","band","pos","512",0.0666666666666667,1,0.999200944390782,0.0862745098039216,1,0.999701329448188
"glasso","256","band","pos","512",0.168627450980392,1,0.99671186358643,0.203921568627451,1,0.997710823793495
"glasso","256","band","pos","512",0.129411764705882,1,0.998967115186155,0.129411764705882,1,0.999358489603895
"glasso","256","band","pos","512",0.12156862745098,1,0.99907576545864,0.113725490196078,1,0.999434389140271
"glasso","256","band","pos","512",0.101960784313725,1,0.998559379217274,0.113725490196078,1,0.998967366875431
"glasso","256","band","pos","512",0.0862745098039216,1,0.999278819105393,0.0823529411764706,1,0.999371482308027
"glasso","256","band","pos","512",0.129411764705882,1,0.998200506807356,0.141176470588235,1,0.998455620266518
"glasso","256","band","pos","512",0.282352941176471,1,0.997359265257258,0.231372549019608,1,0.997887533716609
"glasso","256","band","pos","512",0.0549019607843137,1,0.998263343713033,0.0588235294117647,1,0.998484313684502
"glasso","256","band","pos","512",0.0470588235294118,1,0.998749236575563,0.0431372549019608,1,0.999255708035202
"glasso","256","band","pos","512",0.0666666666666667,1,0.999508268297582,0.0823529411764706,1,0.999741435035553
"glasso","256","band","pos","512",0.0941176470588235,1,0.996858346304364,0.0901960784313725,1,0.997246421064548
"glasso","256","cluster","neg","32",0.0117647058823529,0.749019607843137,0.18752522368862,0.0117647058823529,0.737254901960784,0.168982809439642
"glasso","256","cluster","neg","32",0.0196078431372549,0.737254901960784,0.215905109949219,0.0196078431372549,0.737254901960784,0.196236190786959
"glasso","256","cluster","neg","32",0.0470588235294118,0.737254901960784,0.202841859269043,0.0392156862745098,0.733333333333333,0.180782413354921
"glasso","256","cluster","neg","32",0.0509803921568627,0.737254901960784,0.189716440856628,0.0470588235294118,0.709803921568627,0.188438255036521
"glasso","256","cluster","neg","32",0.0509803921568627,0.729411764705882,0.19530100901291,0.0509803921568627,0.741176470588235,0.175481491087125
"glasso","256","cluster","neg","32",0.0666666666666667,0.749019607843137,0.226112789605712,0.0509803921568627,0.737254901960784,0.209362517628653
"glasso","256","cluster","neg","32",0.0431372549019608,0.741176470588235,0.201600281172452,0.0431372549019608,0.717647058823529,0.1852414711159
"glasso","256","cluster","neg","32",0.0235294117647059,0.76078431372549,0.196581148701667,0.0235294117647059,0.768627450980392,0.190566498877227
"glasso","256","cluster","neg","32",0.0313725490196078,0.772549019607843,0.220663275328251,0.0274509803921569,0.733333333333333,0.208220353144172
"glasso","256","cluster","neg","32",0.0274509803921569,0.772549019607843,0.216267430482949,0.0235294117647059,0.733333333333333,0.181715748658233
"glasso","256","cluster","neg","32",0.0352941176470588,0.749019607843137,0.219709094991162,0.0352941176470588,0.733333333333333,0.201672240280053
"glasso","256","cluster","neg","32",0.0352941176470588,0.780392156862745,0.211693432806996,0.0313725490196078,0.752941176470588,0.200146339956769
"glasso","256","cluster","neg","32",0.0196078431372549,0.698039215686274,0.173258697630018,0.0156862745098039,0.705882352941177,0.159538996889937
"glasso","256","cluster","neg","32",0.0313725490196078,0.764705882352941,0.196493569779014,0.0274509803921569,0.741176470588235,0.167732511240516
"glasso","256","cluster","neg","32",0.0313725490196078,0.725490196078431,0.218293665829934,0.0274509803921569,0.717647058823529,0.20866460944678
"glasso","256","cluster","neg","32",0.0549019607843137,0.749019607843137,0.226765934558469,0.0549019607843137,0.749019607843137,0.218007392448378
"glasso","256","cluster","neg","32",0.0470588235294118,0.764705882352941,0.212019135402818,0.0509803921568627,0.756862745098039,0.205804162352102
"glasso","256","cluster","neg","32",0.0313725490196078,0.709803921568627,0.189193517402678,0.0274509803921569,0.733333333333333,0.180972070900441
"glasso","256","cluster","neg","32",0.0352941176470588,0.713725490196078,0.224183311043506,0.0352941176470588,0.709803921568627,0.203004612968509
"glasso","256","cluster","neg","32",0.0352941176470588,0.749019607843137,0.249312303681109,0.0352941176470588,0.725490196078431,0.231962559579788
"glasso","256","cluster","neg","64",0.0470588235294118,0.886274509803922,0.398188038910345,0.0431372549019608,0.886274509803922,0.377844287250838
"glasso","256","cluster","neg","64",0.0352941176470588,0.913725490196078,0.423416849022807,0.0274509803921569,0.917647058823529,0.410513068392423
"glasso","256","cluster","neg","64",0.0274509803921569,0.92156862745098,0.37314827231954,0.0235294117647059,0.913725490196078,0.3644047101242
"glasso","256","cluster","neg","64",0.0392156862745098,0.925490196078431,0.466709346429149,0.0392156862745098,0.909803921568627,0.456938535461771
"glasso","256","cluster","neg","64",0.0431372549019608,0.917647058823529,0.428794941703117,0.0431372549019608,0.925490196078431,0.412103146111963
"glasso","256","cluster","neg","64",0.0509803921568627,0.909803921568627,0.408226383661044,0.0509803921568627,0.901960784313726,0.396829601875489
"glasso","256","cluster","neg","64",0.0392156862745098,0.949019607843137,0.400437787329445,0.0274509803921569,0.949019607843137,0.389113730801709
"glasso","256","cluster","neg","64",0.0313725490196078,0.929411764705882,0.382254126757939,0.0313725490196078,0.917647058823529,0.370779027750131
"glasso","256","cluster","neg","64",0.0431372549019608,0.929411764705882,0.396383045836636,0.0431372549019608,0.92156862745098,0.371037249017636
"glasso","256","cluster","neg","64",0.0509803921568627,0.952941176470588,0.406185965504963,0.0509803921568627,0.933333333333333,0.397610551176021
"glasso","256","cluster","neg","64",0.0156862745098039,0.901960784313726,0.418251841940709,0.0156862745098039,0.898039215686275,0.401876911733219
"glasso","256","cluster","neg","64",0.0352941176470588,0.909803921568627,0.378356650903767,0.0352941176470588,0.894117647058824,0.367905504134376
"glasso","256","cluster","neg","64",0.0235294117647059,0.949019607843137,0.383351833418598,0.0235294117647059,0.933333333333333,0.364713532227732
"glasso","256","cluster","neg","64",0.0313725490196078,0.905882352941176,0.39834332702871,0.0313725490196078,0.898039215686275,0.387848881417251
"glasso","256","cluster","neg","64",0.0352941176470588,0.933333333333333,0.421166941238532,0.0352941176470588,0.925490196078431,0.406254816985689
"glasso","256","cluster","neg","64",0.0352941176470588,0.929411764705882,0.433198902569988,0.0392156862745098,0.933333333333333,0.423007981646258
"glasso","256","cluster","neg","64",0.0352941176470588,0.937254901960784,0.403871316851435,0.0313725490196078,0.925490196078431,0.397342285583916
"glasso","256","cluster","neg","64",0.0627450980392157,0.949019607843137,0.419519292040835,0.0627450980392157,0.949019607843137,0.417576338326283
"glasso","256","cluster","neg","64",0.0470588235294118,0.917647058823529,0.32930858683652,0.0392156862745098,0.917647058823529,0.322917809839304
"glasso","256","cluster","neg","64",0.0509803921568627,0.937254901960784,0.460672550875725,0.0431372549019608,0.945098039215686,0.445213626221014
"glasso","256","cluster","neg","128",0.0352941176470588,0.988235294117647,0.632997829294413,0.0352941176470588,0.984313725490196,0.631099555180899
"glasso","256","cluster","neg","128",0.0509803921568627,0.996078431372549,0.637671341859775,0.0470588235294118,0.992156862745098,0.644246206404675
"glasso","256","cluster","neg","128",0.0196078431372549,0.992156862745098,0.60565055431721,0.0196078431372549,1,0.625521190322451
"glasso","256","cluster","neg","128",0.0745098039215686,1,0.664098681415713,0.0705882352941176,0.996078431372549,0.674080231151099
"glasso","256","cluster","neg","128",0.0352941176470588,0.992156862745098,0.651420220364023,0.0313725490196078,0.988235294117647,0.659750204065708
"glasso","256","cluster","neg","128",0.0549019607843137,0.996078431372549,0.641520108082987,0.0509803921568627,0.992156862745098,0.642047034117273
"glasso","256","cluster","neg","128",0.0627450980392157,0.992156862745098,0.661872028868734,0.0588235294117647,0.988235294117647,0.662010861236986
"glasso","256","cluster","neg","128",0.0470588235294118,1,0.624360012128663,0.0470588235294118,1,0.625114067119463
"glasso","256","cluster","neg","128",0.0352941176470588,1,0.588656240528792,0.0352941176470588,1,0.587506869107899
"glasso","256","cluster","neg","128",0.0470588235294118,0.988235294117647,0.626986352527306,0.0470588235294118,0.980392156862745,0.625204103546668
"glasso","256","cluster","neg","128",0.0352941176470588,1,0.642615358837254,0.0274509803921569,0.996078431372549,0.643510353037348
"glasso","256","cluster","neg","128",0.0235294117647059,0.988235294117647,0.667397148274559,0.0196078431372549,0.988235294117647,0.672562401048187
"glasso","256","cluster","neg","128",0.0666666666666667,0.996078431372549,0.652053811974563,0.0627450980392157,0.996078431372549,0.651804645079589
"glasso","256","cluster","neg","128",0.0352941176470588,0.980392156862745,0.617687071983277,0.0313725490196078,0.984313725490196,0.618281572611179
"glasso","256","cluster","neg","128",0.0235294117647059,0.992156862745098,0.659771679913301,0.0235294117647059,0.992156862745098,0.664653062923032
"glasso","256","cluster","neg","128",0.0588235294117647,0.996078431372549,0.623865509439755,0.0588235294117647,0.996078431372549,0.621937457469843
"glasso","256","cluster","neg","128",0.0588235294117647,0.996078431372549,0.622362449145322,0.0549019607843137,0.996078431372549,0.639221462937504
"glasso","256","cluster","neg","128",0.0274509803921569,1,0.654538678051896,0.0235294117647059,1,0.649387005248512
"glasso","256","cluster","neg","128",0.0235294117647059,0.996078431372549,0.623409307155597,0.0235294117647059,0.996078431372549,0.617805265715297
"glasso","256","cluster","neg","128",0.0352941176470588,0.996078431372549,0.668859906441338,0.0313725490196078,0.996078431372549,0.665252781077349
"glasso","256","cluster","neg","256",0.0666666666666667,1,0.768819349092648,0.0627450980392157,1,0.790258222241255
"glasso","256","cluster","neg","256",0.0392156862745098,1,0.789427358069196,0.0313725490196078,1,0.808962151196243
"glasso","256","cluster","neg","256",0.0431372549019608,1,0.755171511655893,0.0431372549019608,1,0.77551561578037
"glasso","256","cluster","neg","256",0.0392156862745098,1,0.775925650147405,0.0392156862745098,1,0.805410704846639
"glasso","256","cluster","neg","256",0.0470588235294118,1,0.775624809993356,0.0352941176470588,1,0.804789870292966
"glasso","256","cluster","neg","256",0.0352941176470588,1,0.754220817373466,0.0274509803921569,1,0.769868376448626
"glasso","256","cluster","neg","256",0.0352941176470588,1,0.810708809902066,0.0352941176470588,1,0.825478932154077
"glasso","256","cluster","neg","256",0.0431372549019608,1,0.768296219530739,0.0392156862745098,1,0.783870944060254
"glasso","256","cluster","neg","256",0.0392156862745098,1,0.815985927375464,0.0313725490196078,1,0.830345325138309
"glasso","256","cluster","neg","256",0.0274509803921569,1,0.785495711371194,0.0274509803921569,1,0.800363197697655
"glasso","256","cluster","neg","256",0.0470588235294118,1,0.810728723496922,0.0470588235294118,1,0.823538169978486
"glasso","256","cluster","neg","256",0.0431372549019608,1,0.749810030083893,0.0352941176470588,1,0.770587815198852
"glasso","256","cluster","neg","256",0.0588235294117647,1,0.781100118369591,0.0549019607843137,1,0.789387232278752
"glasso","256","cluster","neg","256",0.0313725490196078,1,0.794730779728804,0.0313725490196078,1,0.808148454241516
"glasso","256","cluster","neg","256",0.0313725490196078,1,0.805212723200568,0.0313725490196078,1,0.826028235343944
"glasso","256","cluster","neg","256",0.0313725490196078,1,0.780674047936338,0.0274509803921569,1,0.798668095628733
"glasso","256","cluster","neg","256",0.0313725490196078,1,0.793479841810335,0.0274509803921569,1,0.808825458878789
"glasso","256","cluster","neg","256",0.0392156862745098,1,0.772247766424519,0.0352941176470588,0.996078431372549,0.799098576432012
"glasso","256","cluster","neg","256",0.0549019607843137,1,0.792182488150042,0.0509803921568627,1,0.806364882777933
"glasso","256","cluster","neg","256",0.0313725490196078,1,0.771228233171874,0.0313725490196078,1,0.787612769404147
"glasso","256","cluster","neg","512",0.0431372549019608,1,0.81304527319429,0.0431372549019608,1,0.841308125604998
"glasso","256","cluster","neg","512",0.0274509803921569,1,0.79533751160591,0.0235294117647059,1,0.812899170881662
"glasso","256","cluster","neg","512",0.0313725490196078,1,0.828232155115358,0.0274509803921569,1,0.864724548471943
"glasso","256","cluster","neg","512",0.0470588235294118,1,0.82985836848983,0.0392156862745098,1,0.854052530901444
"glasso","256","cluster","neg","512",0.0392156862745098,1,0.808662994421824,0.0352941176470588,1,0.829805257788994
"glasso","256","cluster","neg","512",0.0352941176470588,1,0.809854350789536,0.0352941176470588,1,0.832724977270924
"glasso","256","cluster","neg","512",0.0352941176470588,1,0.819858152087954,0.0352941176470588,1,0.855979582803074
"glasso","256","cluster","neg","512",0.0431372549019608,1,0.827265441692407,0.0352941176470588,1,0.852360463536503
"glasso","256","cluster","neg","512",0.0431372549019608,1,0.829043931423682,0.0431372549019608,1,0.85355327017825
"glasso","256","cluster","neg","512",0.0470588235294118,1,0.819083205593763,0.0352941176470588,1,0.845142115262267
"glasso","256","cluster","neg","512",0.0392156862745098,1,0.833969466024879,0.0392156862745098,1,0.863778671777256
"glasso","256","cluster","neg","512",0.0352941176470588,1,0.81497837346974,0.0352941176470588,1,0.838402219503198
"glasso","256","cluster","neg","512",0.0352941176470588,1,0.813327643488571,0.0352941176470588,1,0.836090500069092
"glasso","256","cluster","neg","512",0.0392156862745098,1,0.788663060032517,0.0352941176470588,1,0.809294265887156
"glasso","256","cluster","neg","512",0.0627450980392157,1,0.822086671641256,0.0509803921568627,1,0.85178945186691
"glasso","256","cluster","neg","512",0.0352941176470588,1,0.801016856510771,0.0352941176470588,1,0.829451378385529
"glasso","256","cluster","neg","512",0.0470588235294118,1,0.821165499164348,0.0470588235294118,1,0.849595311409272
"glasso","256","cluster","neg","512",0.0313725490196078,1,0.814842964030607,0.0313725490196078,1,0.834630890026701
